Symbol,baseMean,log2FoldChange,padj
Mp,20.48477584621914,3.7911482669961365,8.169136030995222e-11
CG17646,42.63416875361251,2.0295306394408135,8.216849945530499e-11
CG4562,29.489009742922804,2.9451687936982744,8.571576450429314e-11
CG31326,20.57267784923694,3.28186087478989,1.1621174293560304e-10
phu,55.29826750387486,1.8550720301328079,1.5049357656710594e-10
bt,25.188962061421375,2.73142922014924,1.7295936381810405e-10
yellow-f2,82.95591169332208,1.4010605312378177,2.1594618254725579e-10
Agpat2,103.2914766982152,1.1487761721842094,3.525198913480162e-10
Sk1,54.32282453920725,1.5228836789400446,4.830330030867406e-10
Spn42De,75.93440496278802,1.4236385067031385,5.353624498860083e-10
CG8501,36.19432987998392,2.0635564229541723,5.519436269331764e-10
kmr,29.286061767787913,2.5755933864585754,5.962207230056766e-10
CG4009,92.79721262766924,1.2712296772610157,6.744685835323652e-10
CG9737,16.51975024584126,4.048371566462756,8.400125728355305e-10
CG34431,21.85802404211271,3.9420513717346815,9.009716525010822e-10
CG15890,33.89911997073312,2.278208535271969,1.029632410596812e-9
St1,52.4973400733781,1.7699893434434841,1.1059087120252396e-9
CG34355,66.44433265583709,1.4453377016332016,1.6319754953681422e-9
CG14879,189.00248239124497,1.0697595911603073,1.8175895565516458e-9
rk,27.241782791141294,6.640860211479405,2.0601137105784884e-9
He,32.55652073610413,2.0477391966702974,2.124445420066563e-9
CG5157,76.19603079013923,1.3715858173311188,2.266946987491186e-9
Kah,47.25856584987708,1.61275983997895,2.8876167108363566e-9
CG14933,23.389228621965362,5.4974046662565,3.050066023442095e-9
CecC,104.42502203263615,1.5399551157172955,3.0762040096108356e-9
CAH2,24.049621918978545,4.064169788798155,3.1360369047149168e-9
LpR1,27.87676275383769,2.4242317942232545,3.765399019961367e-9
CG42486,23.100618310372354,5.4602599605979565,3.852784848663031e-9
NetB,37.59989804293329,2.0475079947300627,4.419274873696862e-9
CG13116,19.081661435946362,3.6087535739245755,4.430050019939292e-9
Pp1-13C,21.209188921304662,3.180291184089136,4.576053876974886e-9
e,21.84888149427555,5.407723059478669,4.620589769221854e-9
ppk17,27.53644551942122,2.487204446072405,6.583219702281719e-9
Cyp9h1,24.778370189112323,2.559042058973823,7.003295614433482e-9
zormin,56.17087038510512,1.456710409640182,7.162562892688783e-9
E23,42.72718889880632,1.831812499993522,7.661019220030704e-9
CG4250,25.217998016827757,2.4441618790102133,8.529833518147731e-9
corto,15.272795908091092,3.655104061534788,9.164352618722054e-9
CG13252,60.70272296149893,1.3956634968345458,1.0466000994943663e-8
CG9098,18.237497540986634,5.367751681847407,1.1032274670326776e-8
CG17029,57.629903978359565,1.5219667180811,1.1802321787001937e-8
CG46426,20.387982632185338,5.3051413094956175,1.2494144764605004e-8
CG5065,29.524539254867264,2.6020392352024593,1.4033887897227771e-8
CG4928,38.70199412695053,2.330534420272415,2.367048028438265e-8
CG18558,17.768181491575863,3.2832471670816963,2.4558449428377508e-8
elB,18.646775687370184,4.665823976286675,2.5097966839935026e-8
Grip,40.60752662872136,1.7978456664218567,2.659144305803235e-8
CG9691,23.707212558109514,5.301729915105536,3.402012671275476e-8
CG11362,44.36812777301464,1.724240988320068,5.449531172567821e-8
CG43446,16.81237923184177,2.814371262809462,5.628388371876091e-8
Gdap1,16.40731796124367,5.173243720124477,5.651376439886059e-8
CG4404,28.824140884165892,1.9719376533314201,6.250365179569501e-8
CG8086,18.7629555716961,2.4198900762241085,7.26176844977972e-8
lz,20.769586094593688,6.95437553915828,7.308159991853965e-8
CG4733,66.32386138731502,1.2980654855540836,8.209111676109309e-8
Sclp,16.550135121912582,4.0289585156117855,1.0584413679090068e-7
Cralbp,22.394602311052143,2.186569436278974,1.0764717418789174e-7
atilla,16.20833002547922,6.859923995889083,1.202875198733169e-7
CG45263,16.301249723387684,2.900120322622017,1.2554253580242172e-7
CG17350,16.347430705605134,4.395198242516293,1.559503628436027e-7
Tsp42Eo,18.442708335073593,5.920488431284776,1.8384668078647848e-7
CG6044,16.888069363970125,3.691593877872037,1.984421623822854e-7
CG15279,76.4549444398972,1.063711536348601,2.3926381016706856e-7
CBP,22.397161886469792,2.654371605206769,2.8921961050204215e-7
CG3927,15.463253549184154,3.297179896292678,3.0532163707767863e-7
bab1,44.01754735099736,1.4923859705753264,3.12396250214768e-7
shf,32.35492454939776,2.005944258709993,3.505299028573689e-7
CG4678,8.333170142583112,6.81249129936941,4.0951018648976086e-7
CG4757,16.88684369048325,6.571081404750255,4.347126807840912e-7
AdoR,28.61560545671372,2.7730250727660315,4.401403658976763e-7
PGRP-SC2,15.769233278915424,6.666030974854782,4.991040160000785e-7
CG13982,15.059512622166181,3.849887351825268,5.740914998384526e-7
Nost,30.54177606225459,1.886674192499531,5.740914998384526e-7
frm,15.894559177834433,2.6594407232039474,8.150278746210094e-7
CG12446,13.578310339930653,2.9960929118991055,8.550816049008306e-7
