Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,fex10_1,fex10_2,fex10_3,fex2_1,fex2_2,fex2_3,S2R_1,S2R_2,S2R_3
Tpi,627.563411796418,1.5413275064245227,0.1535002717129156,10.041203766122287,1.004408508030659e-23,2.468340297852444e-22,1112.216950665557,954.9202273923133,1122.8706359290095,504.7722172320602,474.129229109676,383.8107241401225,325.4025845724506,310.1545120409731,459.7936250855997
Spn77Ba,217.2659609107529,1.527125456622022,0.1523288433327906,10.025189079166926,1.1813327448207247e-23,2.895764378040243e-22,251.85336355465503,230.3901421983638,226.12597209231782,311.45519786659037,369.82079870554725,318.8875170716441,89.68693143692985,88.75804363873506,68.41568163199295
Tsp,1259.8173110868286,0.9263160393358979,0.09241858862863543,10.023048967541618,1.207202167066716e-23,2.951685703678568e-22,1399.004813035858,1580.413826120903,1593.9664111213383,1526.0328346880274,1419.5429119543699,1415.8987659199047,761.189084759584,757.9338557914455,884.3732963900266
Cad96Ca,87.20930568182382,2.23702819605934,0.22344008472584612,10.011758627840221,1.3532525195071293e-23,3.300432533686832e-22,139.73799526258279,116.75880509600337,147.42526611901113,94.70581251742716,88.18803661439972,112.66085932471258,25.296313995031497,28.92116028677884,31.189501920467375
ey,72.46501661674549,-2.1328640666206624,0.21313439331313608,-10.007132276802778,1.4180342452861713e-23,3.449716559439255e-22,26.810196765495537,33.35965859885811,35.47074072036358,48.817429132694414,48.361181369186944,44.873393120860094,129.93106733811632,132.63842476350297,151.9230577416314
CG9631,104.19854407221375,1.940337366291828,0.19406186692824928,9.998550446849155,1.5464405195904017e-23,3.7526438538201254e-22,159.2363201829432,150.11846369486148,172.91986101177244,110.32738983988938,122.32534111029639,97.38481060271765,41.39396835550608,48.866788070764244,35.21395378117284
CG42268,80.01076885236405,2.4030120212329984,0.24142455984168545,9.953469617212008,2.4354097787310705e-23,5.895034496988641e-22,134.8634140324927,133.43863439543244,101.9783795710453,87.87137243884995,97.67062119659325,93.56579842221892,27.595978903670723,16.953783616387597,26.15893709458554
Mical,2361.5775751728765,0.6420376430457213,0.06453332240221767,9.948932104317906,2.5490377423743072e-23,6.154651628962765e-22,2866.253763292977,2860.5907248520825,2781.127764606007,2496.523325845992,2395.300865462083,2403.113414578827,1763.842984926287,1926.7476439329903,1760.697689058642
Xbp1,12493.524505333005,0.8238814928078261,0.08308612082832949,9.91599420690382,3.5470721566226245e-23,8.54304810191055e-22,17179.649115247532,14651.145060885996,14682.669736935499,13823.14323321375,13162.775658542823,12662.889637488668,8680.085197658762,8358.215322879085,9241.14758514493
ebd2,86.03301269991348,2.0267985836741738,0.20445786407236985,9.913038037787427,3.6536398558556323e-23,8.777824310411367e-22,158.42388997792816,143.8635277075756,155.18449065159066,72.24979511638773,59.74028286781917,71.60647838435122,47.14313062710415,35.90213001117373,30.183388955291008
CG3420,1761.674399056565,-0.8458250782684585,0.08537596616094985,-9.907063033101355,3.8788073306262445e-23,9.295662828582697e-22,1351.883861144987,1290.601792043323,1182.727510894623,1615.8569042921852,1799.79455370033,1731.9220238561747,2367.505023444084,2119.2229520484493,2395.5549700849297
bnl,887.628127991417,1.0256902684545135,0.10364925377592171,9.895780539548728,4.342098624559223e-23,1.0380195177225985e-21,919.6709920769983,925.7305261183125,1071.881446143487,1183.3344821765127,1237.4772879762543,1218.2648855790953,500.17711762903184,516.591759605222,415.52465461783953
Dif,581.5916738617092,-1.1088395400823308,0.11262813032622941,-9.845138482460438,7.194008626085657e-23,1.715549020018155e-21,332.28395385114163,377.38113789958237,389.069687276488,575.0693151831401,560.420748807637,636.8202810981635,762.3389172139038,884.5885922197529,716.3524312055732
Drat,2741.5926230526056,-0.6687474424198776,0.0680039044724517,-9.833956558932382,8.039667213894359e-23,1.912490294379106e-21,1993.7037231068498,1975.5172826511287,2111.6175335091443,2940.7619309535116,2893.1365560272425,3093.3998662039726,3404.6538972403755,3124.482592361314,3137.060225419912
Mrp4,3665.623581316511,1.0175324462017301,0.10381828908973185,9.801090493046559,1.113766545648383e-22,2.6429379110250816e-21,4143.394045576582,4551.508420081703,4446.035657168072,4323.271523991417,4356.299357059703,4680.199427201195,2144.437527306079,2492.2061916089765,1853.2600818548678
mgl,2315.2727201761354,0.9954133364355763,0.10165289344520748,9.792277452211627,1.2152719602218422e-22,2.8767393607408217e-21,3002.7420377354997,2865.8031715081543,2796.646213671166,2539.482663482763,2562.194354108689,2723.9104377407202,1424.642410902001,1672.4408896871764,1249.5923027490478
Dhap-at,2135.8485964162805,0.7342284965814222,0.07503296824935843,9.785411849113409,1.3006467628744033e-22,3.0713071970271362e-21,2516.096344931505,2682.325049214435,2536.157961505996,2282.7029862447907,2305.2163119312445,2251.307680404002,1555.723310694437,1668.4517641303794,1424.6559586897356
nkd,87.33359891493453,2.9563784286618064,0.3022119712436523,9.782466314937228,1.3390704123304378e-22,3.1543273273871627e-21,81.24302050150162,82.35665716593095,114.17144669367028,141.5705444848138,164.0487132719479,167.0817828968195,11.498324543196134,12.964658059590514,11.067242616940035
CG14227,59.97086903546026,3.467590565821826,0.35453523758969596,9.780665497162435,1.3631128037242756e-22,3.2031492599438084e-21,86.93003193660674,93.82403980928842,74.26686338326124,86.89502385619605,84.39500278152232,89.74678624172019,12.648156997515748,3.9891255567970814,7.042790756234568
scaf,6936.816490175094,0.8258809076716837,0.0844775552254408,9.776335329161679,1.4226871940983335e-22,3.335027407913035e-21,6622.931031282412,7623.7244791702915,7870.070597330669,9411.023988200828,9180.090134021546,9250.602254213052,4046.2604067507195,4493.7499397319125,3932.895580874418
CG8046,3900.4332242120754,-0.9983739506985219,0.10214448005325355,-9.774135128770682,1.4539377235183544e-22,3.4000316062325096e-21,2432.4160338149586,2498.8469269207153,2583.8217693489846,4110.42753297287,4103.114348715136,4364.176169264925,5086.85877790997,5687.495762603438,4236.741696357681
CG43340,294.52725567680596,1.0620325220033486,0.1086711392161752,9.772903179846944,1.4717314463812428e-22,3.43332906018117e-21,487.45812300900974,507.69230430137185,465.55347195477196,171.83735054708433,160.25567943907046,158.48900549069737,226.51699350096385,219.40190562383947,253.54046722444446
Sas-6,227.4749823116298,-1.1405960009364846,0.1168511672943689,-9.761100614965361,1.6535087534981226e-22,3.848093383442137e-21,153.54930874783807,140.73605971393263,155.18449065159066,199.1751108613932,203.87556851716067,203.36239861155744,324.252752118131,331.09742121415775,336.04173036890654
rhea,6377.289491117396,0.8349264829564215,0.08557155033328315,9.757056868837351,1.7207648371023061e-22,3.9949872107533825e-21,7849.700640855087,7527.8154606985745,7548.617009552374,7377.289890532779,7281.676700666403,6957.285439823564,4283.12589234056,4768.999603150911,3801.0947824363143
CG5958,1591.6024281788395,-1.112289312962842,0.11418966873695768,-9.740717573365265,2.0212199907559135e-22,4.681281216000147e-21,1174.7740764517134,1109.208648412032,1026.434559595521,1382.5095930379057,1284.8902108872219,1186.7580350899807,2177.7826684813476,2182.0516795680037,2800.012382085829
Gk2,869.0436773173712,0.9660136964033047,0.09929654849063473,9.728572755924295,2.2776616406408615e-22,5.262597159164938e-21,1278.7651426936354,1278.0919200687513,1170.5344437719982,773.2680774618794,729.2107543706816,682.6484272641483,630.1081849671482,568.4503918435842,710.315753414515
Ugt302C1,701.9061138180402,1.1898451455836598,0.12251807147958586,9.711588920838617,2.6910883282666357e-22,6.20299070988047e-21,907.4845390017731,958.0476953859563,1180.5105895996005,636.5792758903351,669.4704715028624,630.1370097822906,489.8286255401553,458.74943903166434,386.3473786277249
dos,5542.065032615076,0.6376288103264384,0.06569937123573183,9.705249811883315,2.863739246997946e-22,6.585236582739562e-21,7111.201584496437,6277.87075257261,6452.349429163637,5837.588175687598,5769.204459806537,5672.187841085741,4324.519860696066,4269.361627162077,4164.301562864983
FucTA,94.28176356088836,2.0597721321806577,0.21252328039783205,9.691983524463183,3.2613233271821696e-22,7.481677124447836e-21,120.2396703422224,123.01374108328928,140.77450223394297,128.87801291031326,119.48056573563834,125.07264891133346,22.996649086392267,37.89669278957227,30.183388955291008
CG41128,422.7845942068999,-1.507186037872839,0.1555513704911857,-9.689313781766028,3.3477032026374877e-22,7.661639225372714e-21,264.03981662988025,256.4523754787217,268.24747669774956,207.9622481052782,274.99495288361203,289.2901726727789,919.8659634556907,663.1921238175148,661.0162181208731
Ac76E,780.54154090027,0.8433177476708568,0.08706162805559751,9.686445871794568,3.44301830570593e-22,7.86115148853614e-21,903.422387976698,917.390611468598,854.62315923126,1008.5680858814666,930.2415475131842,920.3819355001942,465.68214399944344,529.5564176648126,495.0075788667725
MESK2,4516.643197720541,0.5975201733947282,0.06195935044025612,9.643744957766833,5.224635724422887e-22,1.190083297794251e-20,5492.840616106525,5055.030767058218,5464.710992231014,4622.034190283507,4560.174925576864,4871.150036226132,3533.435132124172,3570.2673733333877,3480.1447465450533
CG5111,235.97601130345484,1.3314842590135765,0.13815385163493357,9.63769191561864,5.542001839849394e-22,1.2594036181003635e-20,340.4082559012918,297.10945939608,283.76592576290864,290.9518776308587,256.97804217744437,286.4259135374049,135.6802296097144,107.7063900335212,124.7580076818695
GstD5,127.89540243334172,1.7424914466733485,0.18080782930340147,9.63725660214299,5.565547405311847e-22,1.2617853718427655e-20,206.35727207381413,237.68756751686402,197.3059952570224,82.9896295255805,120.4288241938577,114.57036541496194,65.54044989621796,66.81785307635111,59.360664945405645
CG10433,219.78732400835656,1.3846656089130758,0.14381230098837894,9.628283529271718,6.0735503449428865e-22,1.3737318321184637e-20,252.66579375967004,227.26267420472087,227.23443273982917,320.2423351104753,332.8387188349925,345.6206023351352,100.03542352580637,97.73357614152849,74.45235942305115
CG1494,53.61472890681807,2.994084227546194,0.3111252902757141,9.62340356482395,6.368816620024082e-22,1.4371502550512286e-20,103.17863603690706,86.52661449078822,93.1106943909544,53.699172045963856,53.10247366028371,57.28518270748097,12.648156997515748,17.951065005586866,5.030564825881834
CG17224,3728.464014973019,-0.6922998822094097,0.071974566774723,-9.618673834832181,6.668534407505145e-22,1.501275181997312e-20,3172.539950583638,2920.0126167312987,2924.119188134973,3165.3221049639055,3379.59314509377,3416.1063954561155,5171.9463795296215,4728.111066193741,4678.425288070106
Hsp70Bb,2748.2587043590624,-2.5016194777399883,0.2603078458792953,-9.610234640795225,7.238384701528648e-22,1.625774870868923e-20,755.5600906639651,529.5845802568724,564.2064695832831,4666.946225085586,3633.7264118965563,4105.438094036136,2341.058876994733,3707.8922050428873,4429.915385671544
Idgf2,1271.452964731361,-1.0667071682673706,0.11115190999327108,-9.596840651068856,8.243242120743812e-22,1.8471747657109915e-20,809.9929143999711,1049.786756532816,968.7946059249302,889.4535587976922,924.5519967638681,884.1013197854563,1922.5198636223936,2202.994588741188,1790.8810780139331
Exn,1625.5777066072399,0.661452867308364,0.06893739865731875,9.594978635564466,8.393448831218969e-22,1.8764798336090928e-20,1923.8347254755583,1893.1606254851977,1924.2876840797242,1790.6233005872311,1756.1746646222398,1714.7364690439304,1131.4351350504996,1274.5256153966675,1221.4211397241095
Cnb,1000.0239800718805,-0.6589093730713926,0.06868535833215575,-9.593156228216364,8.543081990557667e-22,1.905521613505911e-20,792.1194498896408,827.7365289841669,819.1524185108964,902.1460903721927,885.6733999768746,925.1557007258177,1288.9621812922867,1281.5065851210625,1277.763465773986
CG15347,173.28938333904887,1.3743707102020204,0.14342661026697145,9.582396932088082,9.481841644501184e-22,2.1100374793224063e-20,301.411606060571,303.36439538336595,268.24747669774956,113.25643558785104,118.532307277419,117.434624550336,113.83341297764173,94.74173197393068,128.78245954257497
CG7029,5197.174009174266,0.7548259689622324,0.07884507876697064,9.573533069744869,1.033134640016194e-21,2.2937964030520462e-20,5907.9924508691975,6137.134692858677,6350.3710495925925,5955.726354188719,5747.394515267492,5774.346416914082,3824.3427430670345,3833.549660081995,3243.708199728607
h,2164.6663444615547,0.7135292880516728,0.07454649638417887,9.571600580320585,1.052632426048687e-21,2.3317256813711513e-20,2226.0587617411443,2515.5267562201443,2517.314130498303,2564.8677266317645,2548.918735693618,2685.7203159357327,1489.0330283438993,1507.8894604692969,1426.6681846200884
CG6424,1010.4996101775769,0.668923840264343,0.0698939286507397,9.570557173956534,1.0633107403597543e-21,2.3499897323557226e-20,1154.463321326338,1217.627538858321,1182.727510894623,1107.1792927295094,1096.186777701571,1100.8302610287594,760.0392523052644,740.9800721750579,734.4624645787478
CG5381,324.9924183001584,1.466477137110547,0.15335652752350407,9.562534838210839,1.1490719409991092e-21,2.5337298644222368e-20,416.77669517270334,537.924494906587,514.3257404452719,253.85063149001095,319.56310041992157,352.30387365100796,166.72570587634394,198.4589964506548,165.00252628892417
SclA,99.47423649208172,2.306343692566095,0.24150178206441175,9.550006931008744,1.296876124352608e-21,2.853127473575738e-20,99.92891521684699,127.18369840814654,116.38836798869299,140.5941959021599,156.46264560619306,185.22209075418849,26.446146449351108,24.93203472998176,18.110033373174605
Taf13,1747.4256574434326,-0.8161625918356822,0.08547620217905735,-9.548418987146476,1.3169057211162368e-21,2.89060805785014e-20,1294.201316588921,1374.0009385404683,1296.8989575882933,1431.3270221706002,1622.470222013311,1726.1935055854267,2449.1431277007764,2265.823316260742,2266.7725105423547
Dlip2,531.8519478001564,-0.8790862811716591,0.09208278432267332,-9.54669526598148,1.3389944757953117e-21,2.932428264678259e-20,416.77669517270334,429.5056044602981,428.97427058689703,374.9178557390931,403.00984474322456,388.5844893657459,811.7817127496471,817.7707391434017,715.3463182403968
qkr54B,2276.5106016762547,0.6263515377809717,0.0656176448762539,9.545474223620596,1.354863024952055e-21,2.960467668549083e-20,2642.835456913848,2569.736201443289,2600.448679061655,2480.90174852353,2518.5744650305987,2612.2043314611324,1756.9439902003694,1720.3103963687413,1586.6401460831305
AnxB9,8388.700194180547,0.6637070978595764,0.0695508787729837,9.542756462156827,1.3908538136847883e-21,3.032249691324534e-20,10448.664866698124,9633.643909751492,9911.855110046597,8991.194097659656,9056.81653445303,8519.261421647545,6427.563419646639,5873.987382383702,6635.31500533814
SclB,99.98811958081598,2.3100355851489742,0.2421652176579197,9.539089087567103,1.4409236315970114e-21,3.1343334310729584e-20,100.74134542186201,127.18369840814654,116.38836798869299,140.5941959021599,157.41090406441242,188.0863498895625,26.446146449351108,24.93203472998176,18.110033373174605
SKIP,50.790253275888496,3.0418040654291545,0.3198343280333094,9.510561558959248,1.8963603833822253e-21,4.1157412545405685e-20,81.24302050150162,92.78155047807411,93.1106943909544,45.88838338473275,55.94724903494176,56.33042966235629,5.749162271598067,10.970095281191973,15.091694477645504
Ptth,60.51093790814257,-2.175128683544892,0.22880747728986192,-9.50637063660886,1.974306525871589e-21,4.275303234723724e-20,24.372906150450486,26.062233280357898,25.494594892761324,43.93568621942497,43.61988907809019,39.144874850112,111.5337480690025,109.70095281191973,120.73355582116403
Myo28B1,50.375889168421935,2.9140729217228767,0.30661356440420834,9.504057419590405,2.0186784915135862e-21,4.361610038263583e-20,86.93003193660674,85.4841251595739,87.56839115339758,48.817429132694414,57.84376595138047,52.511417481857556,9.198659634556908,13.961939448789785,11.067242616940035
dom,13525.192379214279,0.7904738702403409,0.08319998447362932,9.500889636474461,2.081047180597214e-21,4.4817646952389074e-20,16541.891404310743,16271.173481593041,15274.587722706567,15112.899710899535,15389.286518441862,15334.288657747531,9108.972703119978,10332.83247349364,8360.798740615608
CG46315,1009.0396181792477,0.665487993499741,0.07004573855628715,9.50076346136275,2.083570457819703e-21,4.4817646952389074e-20,1150.401170301263,1215.5425601958923,1180.5105895996005,1106.2029441468553,1093.3420023269127,1099.8755079836346,760.0392523052644,740.9800721750579,734.4624645787478
ham,39.368339758933914,3.767030112285824,0.396631809696765,9.49754916320457,2.1488812780622127e-21,4.611976751894411e-20,78.80572988645658,92.78155047807411,85.35146985837487,21.47966881838554,26.551236830141853,30.55209744398985,5.749162271598067,3.9891255567970814,9.055016686587303
S,889.6662125512355,0.7884105862499194,0.08326651320390621,9.468519287210087,2.8383853312080798e-21,6.078298343416326e-20,1036.6609415991607,1076.8914791443883,1118.4367933389642,945.1054280089638,951.10323359401,1009.1739686967898,620.9095253325912,667.1812493743118,581.53329387194
CG30059,1284.917721774666,-0.7417121311884531,0.07838905059603447,-9.461935379352262,3.022953677687681e-21,6.459222703342394e-20,1016.3501864737852,1178.012944272177,1156.1244553543504,902.1460903721927,869.5530061871457,848.7754571158431,1827.0837699138658,1893.8373580894145,1872.3762281932188
CG33144,565.2077976056293,0.9638890526624303,0.1019747347625611,9.45223397645268,3.316750246180477e-21,7.071340811834669e-20,835.1782507554367,695.3403839199486,767.0547680778624,529.1809317984074,531.9729950610564,547.0734948564433,428.8875054612158,384.95061623091834,367.2312322893739
CG42806,1657.1872488586089,0.5738291573216024,0.06074459270356016,9.446588276950799,3.500545362660019e-21,7.446754870610235e-20,1811.7193571834862,1785.7842243701232,1848.9123600489515,1918.5249649148905,1923.0681532688457,1967.7460260019714,1226.8712287590274,1217.680576212309,1214.378348967875
CG9961,109.03460523772632,-1.6802148711200782,0.17819419949574708,-9.429122136830157,4.1353539655455346e-21,8.777856834997532e-20,64.99441640120129,63.59184920407327,57.63995367059082,57.604566376579406,73.0159012828901,66.8327131587278,174.77453305658125,194.46987089385772,228.3876430950353
trio,10669.863169512622,0.7381446724612014,0.07831893750509128,9.424855545483068,4.306980047793022e-21,9.122108180172152e-20,13563.522272725695,13411.625246072173,13055.44950638882,10569.949755810994,10297.138597803942,11131.465753108678,8084.471986321202,8697.290995206837,7217.854412175257
Kebab,113.31152403503766,-1.7334449369656069,0.1839299094603989,-9.424486436442393,4.322154622026147e-21,9.134216485673638e-20,64.18198619618629,72.97425318500211,63.18225690814763,41.9829890541172,48.361181369186944,63.01370097822907,242.61464786143844,236.35568924022706,187.13701152280424
Cp1,81265.10542948464,-0.8804826495375547,0.09342947784746128,-9.424034788839181,4.34079442533301e-21,9.153579161542842e-20,67418.7081329661,61834.21219164593,56620.16987488036,68378.57298616506,70137.93686219436,64797.17966652197,117533.57381564224,101391.60427711142,123273.99105823436
Picot,42.02894528528971,4.1691906448105645,0.4431892152282403,9.407247517662295,5.0929900240237404e-21,1.0716361144231216e-19,74.7435788613815,110.50386910871748,78.7007059733067,35.148548975539974,31.292529121238612,33.4163565793639,3.4494973629588404,6.9809697243948925,4.024451860705468
CG5039,518.6189628741864,-0.9922762177550828,0.10568129727864561,-9.38932661981607,6.038506667539197e-21,1.2678238564150775e-19,364.7811620517423,355.4888619440817,353.5989465561244,469.62366825652026,497.8356905651598,485.9692999684636,812.9315452039667,650.2274657579243,677.1140255636949
dop,1456.3285793816656,0.6362381404842612,0.06788124006457591,9.372812575006044,7.062496475941341e-21,1.4796006716841969e-19,1776.7848583678403,1772.231863064337,1749.150901772929,1450.853993823678,1486.8692624879438,1461.7269120858894,1144.0832920480154,1193.7458228715266,1071.5103079128307
Hmgs,3394.4435600786605,0.5908065676701756,0.06304075912196651,9.371818739160922,7.129327376338493e-21,1.4903689134345708e-19,4102.772535325832,3817.595930906825,4148.968203635028,3628.1113331418487,3407.0926403821313,3430.4276911329853,2707.85542992269,2621.8527722048816,2685.315504055723
CG7194,262.51082887185447,-1.4456215416359715,0.15433025975419926,-9.367064786506567,7.457760835947977e-21,1.5556599169240942e-19,143.80014628765787,112.58884777114612,129.68989575882935,262.63776873389594,312.9252912123861,345.6206023351352,349.5490661131625,397.9152742905089,307.8705673439683
Mos,70.1213763914876,-2.0897226541431646,0.22349047253358378,-9.350388096875777,8.732670176094032e-21,1.817675184498193e-19,31.684777995585634,21.892275955500633,38.796122662897666,45.88838338473275,49.3094398274063,51.55666443673287,119.5825752492398,144.60580143389421,127.7763465773986
chk,1782.4857135364373,0.9143037907541531,0.09784548156339351,9.344363951663738,9.244341527848036e-21,1.915919538110651e-19,2345.486001878352,2382.088121824712,2437.504963877485,1736.9241285412672,1683.1587633393497,1655.5417802462,1297.011008472524,1427.109667944156,1077.546985703889
CG45092,1782.4857135364373,0.9143037907541531,0.09784548156339351,9.344363951663738,9.244341527848036e-21,1.915919538110651e-19,2345.486001878352,2382.088121824712,2437.504963877485,1736.9241285412672,1683.1587633393497,1655.5417802462,1297.011008472524,1427.109667944156,1077.546985703889
nesd,1676.913354889946,-0.6180709844197284,0.06620433361982979,-9.335808558529186,1.0022332425013548e-20,2.072712774320789e-19,1365.6951746302423,1323.9614506421813,1365.623517733998,1605.1170698829924,1571.264265269466,1637.401472388831,2000.7084705161274,2182.0516795680037,2040.397093377672
tra,802.3082136621125,-0.8046721223559372,0.08619626172811967,-9.335348264801027,1.0065977644924606e-20,2.0772908567239712e-19,599.573491301082,597.346386785803,646.232557499124,740.0722256516473,716.88339441383,704.6077473020159,1041.7482036135698,1011.2433286480601,1163.06658774388
TORIP,2415.7922757827155,-0.669454298217512,0.07177892683663108,-9.326613363016568,1.0930774323552045e-20,2.2509470877796513e-19,1893.7748078900029,1955.7099853580567,1891.0338646543833,2137.2270474293614,2347.8879425511154,2385.9278597665825,3135.5931029295857,3118.4989040261185,2876.476967439233
Mdr49,55.369118493454536,2.8736498922035225,0.30846357369705185,9.316010502510066,1.2079712679400534e-20,2.482252448035114e-19,98.30405480681696,83.39914649714527,101.9783795710453,72.24979511638773,57.84376595138047,45.828146165984776,12.648156997515748,9.972813891992704,16.09780744282187
CG31637,2165.4413223442775,-0.743336016038034,0.07991913721351625,-9.301101612897767,1.3899797558368885e-20,2.8501962806523713e-19,1698.791558686399,1627.325846025547,1628.3286911941907,2016.1598231802793,2015.049223716123,2204.5247811928925,2955.0694076014065,2811.336236152743,2532.3863333489153
CG6610,1162.5739189948188,-0.9623752865462488,0.10359405983938974,-9.289869400217514,1.5447775645539906e-20,3.160902906453907e-19,891.2359349014728,815.226657009595,761.5124648403056,970.4904911579649,1044.0325624995064,1163.8439620069885,1768.4423147435655,1492.9302396313078,1555.4506441626631
CG2765,7596.046443090976,0.5963588480084108,0.06420049076471054,9.289007621359412,1.557335121574301e-20,3.1798610156796196e-19,9300.700987011905,9179.118561342051,9824.2867188932,7118.557516129499,6865.391237508108,7355.417459640556,6427.563419646639,6397.560111713319,5895.82197593351
hebe,57.9179426139053,2.334742083629188,0.2516499483232261,9.277737186857598,1.731158997316044e-20,3.5273277628857286e-19,120.2396703422224,103.20644379021726,103.08684021855666,44.91203480207886,37.93033832877408,46.78289921110946,22.996649086392267,16.953783616387597,25.152824129409172
Atg18b,781.8742580418955,0.7111244772778054,0.07665371482295286,9.277103907100786,1.741476099509741e-20,3.5408791934873844e-19,1004.16373339856,985.1524179975285,937.7577077946122,749.8357114781862,781.364969572746,788.6260152729881,605.9617034264363,589.3933010167688,594.6127624192328
CG8564,123.14346417248461,1.5275304123749114,0.1649824154340105,9.258746808600893,2.0684558755842185e-20,4.196879589578232e-19,191.7335283835438,195.98799426829137,181.78754619186336,106.42199550927381,127.06663340139316,107.88709409908917,63.24078498757874,73.79882280074601,60.366777910582016
CG45088,1537.093291526698,0.7536724502316978,0.08153084401402436,9.244016290350881,2.3741442758846237e-20,4.807020003457798e-19,1978.2675492115645,1828.52628694991,2045.1098946584627,1575.8266124033757,1433.76678882766,1502.7812930262508,1114.1876482357054,1242.6126109422908,1112.7609394850617
exu,405.526063555468,-1.187678592477829,0.12853616122370695,-9.240034719963116,2.4641726472596992e-20,4.978865988961125e-19,264.03981662988025,310.66182070186613,270.4643979927723,319.26598652782144,261.71933446854115,301.7019622593998,593.3135464289205,738.9855093966594,589.582197593351
CG15706,2169.46669974187,-0.6174233975492721,0.06684088594142465,-9.23721145902143,2.530047238789881e-20,5.101293576666528e-19,1778.4097187778705,1825.3988189562672,1705.9209365199858,1950.7444681424688,2062.4621466270905,2053.6738000631926,2789.493534179382,2779.4232316983666,2579.6736427122046
CG42327,92.38146981055033,1.8723728659808645,0.20305203960276325,9.221147788733584,2.939367277859544e-20,5.914251910326558e-19,131.61369321243262,136.56610238907538,135.23219899638616,93.72946393477328,103.36017194590936,120.29888368571004,42.5438008098257,36.899411400373005,31.189501920467375
CG8173,2490.5822386937903,-0.6276334358329085,0.06815229330643552,-9.209278299863785,3.2832492534493037e-20,6.592436858589059e-19,1973.3929679814744,1816.0164149753382,1804.573934148497,2631.259430252229,2738.570427337488,2800.2906813506947,2964.2680672359634,2918.045344797065,2768.8228801653618
Apf,395.4949876453232,-1.0641165774019328,0.11566354181085257,-9.200103686450383,3.5760452926944113e-20,7.165445111378138e-19,261.60252601483523,275.2171834405794,259.3797915176587,333.91121526762976,380.2516417459601,382.8559710949978,615.1603630609932,489.66516209684175,561.4110345684127
Fas2,70.31495403497959,2.471426239241578,0.26899572681148454,9.18760408775409,4.0168826904892615e-20,8.021980637065219e-19,137.30070464753774,117.8012944272177,156.29295129910201,39.05394330615553,45.51640599452889,63.01370097822907,21.846816632072656,34.90484862197446,17.10392040799824
CG16791,2010.1074009715978,0.634272108033264,0.06903629051961493,9.187517221149815,4.020126970738834e-20,8.021980637065219e-19,2414.542569304628,2350.8134418882823,2437.504963877485,2180.1863850661325,2058.669112794213,2010.709913032582,1470.6357090747856,1629.5577899516077,1538.346723754665
ATP8A,2093.8213101788238,0.8923511205347902,0.097354295879384,9.166016891954705,4.9082001645108805e-20,9.77389632759713e-19,2644.460317323878,2670.857666571077,2583.8217693489846,2233.885557112096,2234.096927564793,2222.6650890502615,1354.5026311885047,1649.503417735593,1250.598415714224
mdy,1101.0214285563948,-1.282749695904154,0.1403553405679638,-9.139300939411083,6.285732490896641e-20,1.2491276624913529e-18,728.7498938984695,608.8137694291605,619.6295019588513,961.7033539140799,1017.4813256693647,1205.8530959924744,1605.1661062301803,1864.9161978026355,1296.8796121123369
Scox,949.4633121314903,-0.6903672439285962,0.07571101580774106,-9.118451741311992,7.620517049599732e-20,1.5112721491793474e-18,716.5634408232443,779.7820197483082,749.3193977176807,922.6494106079244,854.3808708556361,902.2416276428253,1211.9234068528726,1172.8029136983419,1235.5067212365786
Magi,1434.9671833993357,0.6704473792759823,0.07353608019493653,9.117257508133365,7.704935264712871e-20,1.5248824751351824e-18,1748.3498011923148,1575.2013794648312,1640.5217583168155,1648.0764075197633,1621.5219635550918,1561.0212287788565,1002.6539001667029,1080.0557445028098,1037.3024670968343
CG8478,2130.736859970211,-0.5667192177968396,0.06226243553595735,-9.102104871396365,8.859782774612372e-20,1.749852393398902e-18,1734.5384877070596,1628.3683353567615,1692.6194087498495,2233.885557112096,2181.942712362729,2213.117558599015,2536.530394229067,2554.0376377393313,2401.5916478759877
Nepl21,1286.4949467875538,-0.721850575746835,0.07934434074866588,-9.097694541736708,9.226957899243446e-20,1.818652232467208e-18,1005.7885938085901,990.3648646536001,972.1199878674644,1271.2058546153626,1210.9260511461123,1232.5861812559656,1548.8243159685194,1783.1391238882954,1563.4995478840742
CG30383,150.60667375136237,-1.607072428317745,0.1768523793026807,-9.087084011277339,1.017307766612707e-19,2.0010505926569295e-18,105.61592665195211,87.56910382200253,89.78531244842031,47.84108055004052,86.29151969796102,72.5612314294759,292.0574433971818,312.1490748193716,261.5893709458554
HUWE1,7124.918229210748,0.8282706265860585,0.09134020488961206,9.067974257196527,1.2125019712679365e-19,2.3801512273385632e-18,9238.14386122575,8851.776911340756,7723.75379185917,8348.756730273399,8309.58886937618,7111.000680088638,4971.875532478009,4746.062131199327,4823.305555055503
RabX1,1261.141557057256,0.6716102361713067,0.07410610643485536,9.06281909118651,1.2712176151463084e-19,2.4903488290229304e-18,1451.812776361834,1328.1314079670385,1390.0096519792478,1501.62412012168,1483.0762286550664,1577.2520305459761,840.5275241076374,904.5342200037383,873.3060537730864
