Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,fex10_1,fex10_2,fex10_3,fex2_1,fex2_2,fex2_3,S2R_1,S2R_2,S2R_3
ND-B14,1059.147501830376,-0.3267936522090471,0.13014997479829823,-2.5109006184250147,0.012042359391358051,0.034688179779738974,957.8552117127041,964.3026313732422,923.3477193769644,1007.5917372988126,1018.429584127584,940.4317494478126,1203.8745796726353,999.2759519776689,1517.2183514859612
sqz,582.8093266384598,-0.24403233355055914,0.09720990106226618,-2.510365002781438,0.012060642671282573,0.03472634084665596,641.0074317568478,529.5845802568724,617.4125806638285,523.3228403024841,526.2834443117404,532.752199179573,649.6553366905816,588.3960196275696,636.8695069566403
CG45071,540.3977597782708,-0.22671732371951947,0.09031524024283584,-2.5102886634629042,0.012063250521902128,0.03472634084665596,632.0706995016826,598.3888761170173,670.6186917443739,456.9311366820197,442.8366999884373,465.9194860208452,505.92627990062994,538.5319501676059,552.3560178818254
SF2,9954.739751529863,-0.16442183071304453,0.06550311867922762,-2.5101374412144755,0.012068417946738188,0.03473086428176323,8418.401784365598,8105.354550191306,8330.081766047884,9635.584162211224,10201.364493523788,10688.460340170825,12039.895629180672,11157.584182361437,11015.930855716042
mus304,300.0690377542313,-0.2848963335134245,0.11352124156100349,-2.5096301766601834,0.012085766047042094,0.0347704285023332,253.47822396468507,276.2596727717937,284.87438641042,273.3776031430887,284.4775374658056,292.15443180815294,354.1483959304409,373.9805209497264,307.8705673439683
Scm,1843.560646993253,0.21536777040312208,0.08586702227893826,2.5081546405965,0.012136354088036571,0.03489972374361802,1834.4674029239065,1880.650753510626,1896.5761678919403,1970.2714397955465,1919.2751194359682,2009.7551599874573,1696.0028701214299,1876.8835744730268,1508.163334799374
CG14440,412.7106397259542,0.2261748274836279,0.09017871741181922,2.508073234738471,0.012139150502710382,0.03489972374361802,397.27837025234294,396.14594586144005,413.45582152173796,448.1439994381347,446.62973382131474,457.3267086147231,377.1450450168332,392.9288673445125,385.34126566254855
CG9853,1941.5011222753687,-0.1677574357530507,0.06688883767888064,-2.50800345131454,0.012141548123685708,0.03489972374361802,1730.4763366819845,1807.6765003256237,1746.9339804779063,1873.6129301128115,2016.9457406325614,1849.3566484065107,2169.7338413011107,2070.3561639776854,2208.4179585621255
CG5196,2116.024153413246,-0.22600856697399677,0.09012166255371067,-2.507816218318213,0.012147983154285433,0.03490783139068394,2349.548152903427,2104.785959721704,2161.4982626471556,2009.325383101702,1954.3606823900843,1765.3383804355385,2127.190040491285,2114.236545102453,2457.9339739258644
Imp,10823.330520299885,0.391391808240913,0.15612303985705986,2.506944577810271,0.012177980462810161,0.034983621448489155,9755.661901820315,10005.812600995003,11022.532678852982,11957.34109176217,11704.35414980146,14142.756857431927,9309.043550171591,12279.525745210616,7232.946106652902
CG14183,79.33049502365469,-0.4709539985350795,0.18798719542250217,-2.5052450911702153,0.012236656717844787,0.035141727796891155,63.36955599117127,74.01674251621642,73.15840273574989,74.20249228169551,78.70545203220621,58.23993575260565,91.98659634556907,104.71454586592338,95.58073169175485
Acph-1,1033.9120008017069,0.22495762399109173,0.0898347275686898,2.5041276361536653,0.012275374194978072,0.0352424387559745,1047.222534264356,1155.078178985462,1112.8944901014074,1103.2738983988938,1041.1877871248485,1083.644706216515,925.6151257272888,1007.2542030912631,829.0370833053263
yip2,3009.7757042685635,-0.23071393580187083,0.09216102873077357,-2.503378477640983,0.012301391702539284,0.03530663924609938,2646.0851777339076,2999.2418059035867,2827.6831118014843,3019.846166148476,2836.2410485340815,2709.58914206385,3117.195783660472,3183.322194324071,3748.776908247143
CG4613,6.843235714715631,2.0519262546628103,0.8203632989951412,2.501240922376957,0.01237589555140413,0.03550992252984584,9.7491624601801945,3.1274679936429477,16.62690971267043,9.763485826538883,10.43084304041287,5.728518270748097,1.1498324543196135,1.9945627783985407,3.0183388955291006
CG31548,459.304732651907,-0.42982977483672463,0.171877671849974,-2.50078890533209,0.012391701569844264,0.035544714511896613,491.5202740340848,437.8455191100127,426.75734929187433,419.82989054117195,437.14714923912123,326.52554143264155,515.1249395351869,404.89624401490374,674.0956866681659
Elk,4.395654261851948,2.4028818877437823,0.9618579573925815,2.498167083066557,0.012483733897669283,0.035798070660240475,2.4372906150450486,3.1274679936429477,7.759224532579533,8.787137243884994,8.534326123974168,4.773765225623414,1.1498324543196135,2.991844167597811,0
Hk,487.14408715819826,-0.28207039362944236,0.1129569458922479,-2.4971496121939722,0.012519612301612816,0.035890298488862146,408.6523931225532,449.3129017533701,424.5404279968516,449.1203480207886,436.1988907809019,514.6118913222041,556.5189078906928,638.2600890875331,507.0809344488889
Spt,474.7853764938657,-0.30393692310178094,0.12175667709491239,-2.4962649306276194,0.012550882420915213,0.035969264813412206,315.2229195458263,362.78628726258194,359.14124979368125,438.3805136115958,546.1968719343467,463.0552268854712,635.8573472387462,633.2736821415367,519.1542900310053
loh,32.3319547916836,-0.7603867572520835,0.3047278427869715,-2.495297936341357,0.012585141066405521,0.036056746490461145,43.87123107081088,27.104722611572214,26.603055540272685,23.43236598369332,25.6029783719225,22.914073082992388,33.345141175268786,47.86950668156498,40.24451860705467
Patr-1,3459.648651500563,0.22878451963406343,0.09169259919696342,2.4951252515223725,0.012591267643952284,0.03606360109884079,3479.6385680793146,3706.049572466893,3611.364789592017,3666.1889278653503,3548.383150656815,3759.817491701001,3195.3843905542058,3462.5609832998666,2707.4499892896033
Cka,3932.6165904915315,0.1424590229577774,0.05712568791472146,2.493782187278751,0.01263900758528548,0.036189604286595664,4331.877853140067,4086.5581783601183,4071.3759583092324,4124.096413130024,3932.4278262356524,3960.3156311771845,3646.1187126474942,3660.022698361322,3580.75604306269
CG16762,3.019939034011246,-2.786618832908614,1.1177571909136075,-2.4930448719645,0.012665283924541018,0.03625409369982725,2.4372906150450486,2.084978662428632,0,0,0.948258458219352,1.9095060902493657,5.749162271598067,3.9891255567970814,10.061129651763668
Cdk4,2385.515698224138,0.16639133094187178,0.06674679312504048,2.4928737869123037,0.01267138793714415,0.036260819169463165,2498.222880421175,2448.807439022428,2499.578760138121,2441.8478052173746,2370.64614554838,2603.61155405501,2142.1378623974397,2310.7009787747093,2154.0878584426014
grsm,4472.205368927068,-0.2005448660357438,0.08048409988533219,-2.491732731327869,0.012712165427679162,0.03636673391603239,4292.8812032993455,3733.154295078465,3702.2585626879486,4666.946225085586,4399.9192461377925,4204.732410729103,4982.224024566885,4959.480348487971,5308.252004270512
SPARC,16307.936159388462,-0.34300539494626425,0.13766945442321832,-2.4915141589201757,0.012719989712273018,0.03637834191327593,11987.407674996564,10714.705346220739,10518.183084235312,18063.425127679588,17267.786524174397,14727.065721048233,19471.262781448335,17709.722909400643,26311.86626529235
CG4592,202.1077828737334,-0.3540883839203638,0.14214531209194864,-2.491031035137598,0.012737299325431647,0.03641706242895762,183.60922633339365,201.20044092436297,164.05217583168155,194.29336794812377,164.99697173016725,197.63388034080936,271.3604592194288,211.4236545102453,230.39986902538803
CG9588,843.5481578907263,-0.3252717451231665,0.13066707393886742,-2.4893168211246914,0.012798885422062416,0.03658231293467855,928.6077243321636,740.1674251621642,758.1870828977716,834.7780381690744,737.7450804946558,719.8837960240108,999.2044028037441,797.8251113594163,1075.5347597735363
spn-E,800.3900879072195,0.2634539366488263,0.1058443833932976,2.4890686515682328,0.012807823143011574,0.036597028377279815,788.0572988645657,859.0112089205962,833.5624069285441,807.4402778547656,867.656489270707,901.2868745977006,720.9449488583977,807.797925251409,617.7533606182893
CG42675,98.35603393441257,-0.5846832094064699,0.23496983550449868,-2.488333058373681,0.012834347674804611,0.036661972742757454,142.17528587762783,156.37339968214738,141.88296288145432,58.5809149592333,73.96415974110946,45.828146165984776,60.94112007893951,89.75532502793433,115.70299099528219
CG8142,630.124225948837,-0.26751298990667327,0.10753158901270524,-2.487761897344097,0.012854976508169075,0.03671004231694173,604.4480725311721,563.9867281869449,536.4949533954991,597.5253325841796,627.747099341211,574.7613331650591,689.899472591768,649.230184368725,827.0248573749736
ND-AGGG,1943.351241174971,-0.3479474456169468,0.13987346597893538,-2.4875872144996167,0.012861291448571503,0.03671721927588046,1738.6006387321347,1640.8782073313332,1401.0942584543614,1592.4245383084917,1922.1198948106264,2076.5878731461853,2841.235994623765,2245.8776884767567,2031.3420766910847
Ppox,596.2634161724831,-0.26483523183461605,0.10646877947911675,-2.4874449874440607,0.012866435110374256,0.03672104914184236,610.1350839662772,551.4768562123731,518.7595830353174,600.4543783321412,542.4038381014693,531.7974461344484,648.505504236262,618.3144613035477,744.5235942305115
Rift,570.8949177353971,0.22210834250149167,0.08931313165813654,2.4868497876846907,0.012887980346688368,0.036771673320034344,621.5091068364874,659.8957466586619,597.460289008624,617.0523042372574,561.3690072658563,576.6708392553085,495.5777878117534,523.5727293296169,484.94644921500884
CG4935,259.5970236912174,-0.31293248135906815,0.12586558908042234,-2.486243330249054,0.012909965917751683,0.036798871639963135,238.85448027441475,223.0927168798636,181.78754619186336,228.46556834100986,270.2536605925153,255.873816093415,321.95308720949174,301.17897953817965,314.91335810020286
Sid,12.273471855310238,1.3211984088141584,0.5314199237520328,2.486166494259342,0.012912753777990792,0.036798871639963135,9.7491624601801945,19.807297293072,4.4338425900454475,19.526971653077766,21.809944539045095,13.36654263174556,5.749162271598067,8.975532502793433,7.042790756234568
Lhr,327.50886191830887,-0.2795850065956068,0.11244938654419992,-2.4863186468848517,0.012907233701458463,0.036798871639963135,290.0375831903608,298.1519487272943,262.7051734601928,276.3066488910504,329.04568500211514,341.8015901546365,370.24605029091555,391.93158595531327,387.35349159290126
Atg12,157.55854502237497,-0.36494569406270494,0.1467856350349293,-2.4862493797561456,0.012909746444524393,0.036798871639963135,148.67472751774795,117.8012944272177,140.77450223394297,137.66515015419824,151.7213533150963,151.80573417482458,215.01866895776772,180.50793144506792,174.05754297551147
Fit1,1398.554880623084,0.1651500581428748,0.06643786997710535,2.4857819523682188,0.012926714216272764,0.036827789351257335,1717.4774534017442,1734.7022471406217,1705.9209365199858,1283.898386189863,1332.3031337981895,1310.8759309561894,1153.2819516825723,1219.6751389907076,1128.8587469278837
Marcal1,779.6372557284236,-0.21486417899431537,0.08645839861665326,-2.4851741696836043,0.012948806436543047,0.036879850358045634,702.752127337989,754.7622757991647,692.7879046946011,757.6465001394173,729.2107543706816,765.7119421899956,863.5241731940297,942.4309127933105,807.9087110366227
CG31751,658.9231291393429,-0.27776077962353096,0.11185496434722939,-2.4832226378552416,0.013019968403909236,0.03707159635759298,460.6479262435142,516.0322189510864,543.1457172805673,648.2954588821818,661.8844038371076,683.603180309273,789.9348961175745,922.485285009325,704.2790756234568
CG10948,635.7142544624212,0.2563902764688125,0.10326062859903158,2.4829432083393015,0.013030185969382201,0.03707882619101158,633.6955599117126,621.3236414037323,702.7640505222034,655.129898960759,673.2635053357399,719.8837960240108,591.0138815202813,622.3035868603447,502.0503696230071
CG8003,1192.4234219148223,-0.28137669998119974,0.11332008576603692,-2.4830258297027425,0.013027164114408999,0.03707882619101158,1156.900611941383,1148.823242998176,1048.6037725457484,1109.131989894817,1206.1847588550156,1014.9024869675379,1320.0076575589162,1171.8056323091428,1555.4506441626631
CG31495,129.90484430839138,-0.39834649447363,0.1606045619449595,-2.4802937702986707,0.013127417770425061,0.0373445068709176,139.73799526258279,109.46137977750317,108.62914345611347,107.39834409192771,129.91140877605122,112.66085932471258,152.9277164245086,165.54871060707887,142.8680410550441
Fic,398.9891978838814,0.27655583392587224,0.11150769343013059,2.48015025168787,0.013132703035418051,0.03734854120025546,477.7089605488295,461.8227737279419,435.6250344719652,414.94814762790253,403.00984474322456,396.2225137267434,315.0540924835741,302.1762609273789,384.33515269737217
CG42581,1.4279455050391774,-4.39012119845615,1.770693297555723,-2.4793233274877715,0.01316319229740423,0.037424230558825454,0.8124302050150162,1.042489331214316,0,0,0,0,0,7.978251113594163,3.0183388955291006
Coprox,901.8158086125754,-0.3766296162326764,0.15192032399424849,-2.479125941351567,0.013170479306262348,0.037433928528511407,944.0438982274488,872.5635702263824,995.397661465203,841.6124782476517,816.450532526862,650.1868237299091,918.7161310013711,823.7544274785973,1253.6167546097531
Dhc62B,35.39388367998613,-0.676691741896953,0.27306062495361944,-2.478174002611662,0.013205672640050464,0.03752291449179388,36.55935922567573,38.57210525492969,38.796122662897666,26.361411731654982,31.292529121238612,21.004566992743023,44.84346571846493,42.88309973556863,38.232292676701945
CG11753,767.9634689818752,-0.23603946453131744,0.09535635810630064,-2.4753405983498986,0.01331091661114322,0.03781083312659448,818.1172164501213,732.869999843664,782.5732171430215,731.2850884077623,707.4008098316365,663.5533663616546,824.4298697471628,748.9583232886521,902.4833297632011
CG8414,1953.1099638826618,0.323060438255238,0.13060863788139984,2.473499789107329,0.013379688308366793,0.037995010197649656,1658.1700484356481,2082.893683766203,1959.7584248000878,2129.4162587681303,2061.513888168871,2409.7966858946997,1774.1914770151636,2048.4159734153013,1453.8332346798502
CG14260,16.814065162618324,-0.9582137793937299,0.387615418240451,-2.47207343748983,0.013433191826441045,0.03813573388000224,17.873464510330358,15.637339968214738,13.301527770136342,13.668880157154435,10.43084304041287,11.457036541496194,21.846816632072656,19.945627783985408,27.165050059761906
ox,1532.4300612349316,-0.31190328717215954,0.1261971645721592,-2.4715554285993013,0.01345266947955144,0.038179806592273824,1690.6672566362488,1565.8189754839025,1381.141966799157,1358.1008784715586,1367.3886967523053,1358.6135832124237,1717.8496867535025,1372.259191538196,1980.03031546709
CG10907,765.0691861997263,-0.25899035016514155,0.10481581255748203,-2.470909148589662,0.013477005244708812,0.03823763708971731,588.1994684308718,725.5725745251639,748.2109370701693,736.1668313210317,698.8664837076624,760.9381769643722,876.1723301915455,925.4771291769229,826.0187444097973
CG12177,197.76442625834363,-0.3664116018305814,0.14831543594465837,-2.470488654783729,0.01349285987996294,0.03827137759785083,253.47822396468507,210.5828449052918,211.71598367467013,173.7900477123921,163.10045481372853,145.1224628589518,224.2173285923246,175.52152449907157,222.3509653039771
Nup205,4078.468636957286,0.28224872138142715,0.11432166746719777,2.4688996201215536,0.013552923035306893,0.03843045527744979,4617.0408551003375,4619.2702266106335,4401.697231267618,4664.993527920278,4309.834692606954,3684.392001136151,3306.918138623208,3076.613085679749,4025.457973670644
gammaTub23C,1794.7332918313696,-0.18225615291880914,0.07383362620695161,-2.4684708347922006,0.01356917090340423,0.038465234101872046,1468.8738106671492,1541.8417208659732,1628.3286911941907,1780.8598147606922,1733.4164616249752,1879.9087458505005,1981.161318792694,2151.135956502826,1987.0731062233247
ATPsynB,1978.398479512263,-0.33336533791677053,0.13507112757897383,-2.46807251773224,0.013584279659781874,0.03849676436448748,2041.6371052027357,1829.5687762811244,1796.8147096159175,1925.3594049934677,1857.6383196517104,1587.7543140423477,2243.3231183775656,1817.0466911210706,2706.443876324427
Mkp3,2839.6334280251917,0.22599419866849527,0.09159293307496666,2.4673759326336273,0.013610737890511065,0.03856043019846168,2662.333781834208,2577.033626761789,2594.906375824098,3109.670235752634,3143.4767889971517,3300.5812769960285,2759.597890367072,3040.7109556685755,2368.3899200251676
Wdr92,606.923371214111,-0.20002850684664553,0.08107363536230607,-2.467244819511889,0.013615723017515255,0.03856324132057546,533.7666446948657,509.7772829638005,557.555705698215,605.3361212454107,601.1958625110691,590.037381887054,709.4466243152015,686.129595769098,669.065121842284
Max,1400.3293258579918,-0.211998437103017,0.08594416681768188,-2.466699544050977,0.013636472554602149,0.03861068658233584,1256.017096953215,1264.539558762965,1218.1982516149867,1266.324111702093,1327.5618415070926,1512.3288234774977,1668.406891217759,1497.9166465773042,1591.6707109090125
CG8281,225.76187372191004,-0.41399275894577736,0.16784060792571556,-2.4665828136716836,0.013640918160290793,0.03861195415946321,210.4194230988892,206.41288758043453,223.9090507972951,222.60747684508652,193.44472547674778,180.44832552856505,262.16179958487186,202.44812200745187,330.00505257784835
Zir,2225.019651501888,0.36974761914100723,0.1499757922478238,2.465382003317088,0.01368672467101158,0.038730262781315514,2069.2597321732464,2343.516016569782,2339.960426896485,2331.5204153774853,2377.283954755915,2773.557596087204,1807.5366181904324,2460.2931871545998,1522.2489163118432
CG6937,2301.6444369961855,-0.22333049399292917,0.09069251687717772,-2.4625018875083073,0.013797144665678465,0.03903128974256667,2308.114212447661,2169.4202982569914,1999.6630081104968,2281.726637662137,2156.339733990806,2131.008796718292,2522.7324047772317,2325.6601996126983,2820.1346413893566
CG3939,2143.8282371670575,-0.194640946889984,0.07905666909645577,-2.4620433559185972,0.013814796587228801,0.039058344683681426,1828.7803914888016,1789.9541816949804,1741.3916772403495,2077.6697838874743,2147.805407866832,2271.3574943516205,2625.0674932116776,2250.864095422753,2561.5636093390303
lawc,249.66528861293202,-0.35335557864265577,0.14351671766220792,-2.46212137790345,0.013811791596442158,0.039058344683681426,226.6680271991895,208.49786624286318,241.6444211574769,223.5838254277404,221.89247922332834,243.46202650679413,327.70224948108984,321.12460732216505,232.41209495574074
CG11384,6.062266385680459,-1.8467173459745885,0.7502033811088459,-2.4616222646784514,0.013831024744302114,0.039088558237871066,9.7491624601801945,8.339914649714528,5.542303237556809,1.9526971653077765,3.793033832877408,0.9547530451246828,9.198659634556908,6.9809697243948925,8.048903721410936
CG4619,1060.7416146368653,-0.2698028182042662,0.1096066111206703,-2.461556063504504,0.013833577558194586,0.039088558237871066,882.2992026463075,1065.4240965010308,976.5538304575098,919.7203648599627,994.7231226721002,1087.4637183970137,1285.5126839293277,1273.5283340074682,1061.4491782610671
Mhcl,1469.5429339122168,-0.16655769419883393,0.06767192219091873,-2.4612525964451653,0.013845285016463734,0.039110196750221336,1699.603988891414,1666.940440611691,1677.1009596846905,1332.7158153225575,1277.304143221467,1245.952723887711,1402.7955942699284,1509.8840232476953,1413.5887160727955
CNPYb,2536.3498920713505,-0.2103278803544449,0.0854699109374623,-2.460841225262774,0.013861169276139585,0.03914361779794038,2540.4692510819555,2352.898420550711,2218.0297556702353,2330.5440667948315,2516.67794811416,2437.4845242033152,3085.000474939523,2662.741309162052,2683.3032781253705
l(1)G0196,6206.120755037764,0.24364843378631085,0.09902074791763125,2.4605796149811523,0.013871279191868393,0.03916071746128762,5912.867032099288,6163.196926139035,6585.364706865001,6683.106048265865,6707.032074985476,6773.9728551596245,5393.864043213307,6591.032701217978,5044.650407394303
Arc42,1134.080658190167,-0.3412384149695748,0.13870372831942665,-2.4601964136372922,0.01388609974052919,0.039191102073065726,1151.213600506278,1026.851991246101,1029.7599415380553,1118.895475721356,1066.790765496771,902.2416276428253,1191.2264226751195,1110.9714675679872,1608.7746313170107
CG15812,1188.7620660623286,-0.1834946913434282,0.07459236567043116,-2.4599661063728204,0.01389501374080488,0.03920480359587892,1016.3501864737852,1110.2511377432463,1094.050659093714,1141.3514931223954,1225.1499280194028,1135.201370653248,1309.6591654700396,1290.4821176238559,1376.36253636127
Rad51D,140.65427370987373,-0.3550470277229452,0.14434918786952786,-2.4596399395323214,0.013907646612039332,0.03922898685136562,73.93114865636647,87.56910382200253,82.02608791584078,143.52324165012158,156.46264560619306,148.94147503945052,175.92436551090086,216.41006145624166,181.10033373174605
sog,15.905563444981501,1.2980147023007613,0.5279976582416275,2.4583720818450128,0.013956848775720223,0.03935627605135939,30.0599175855556,25.01974394914358,34.362280072852215,11.71618299184666,8.534326123974168,18.140307857368974,2.299664908639227,6.9809697243948925,6.036677791058201
Hr3,25.53203655562354,0.9340680841653515,0.3801662722334545,2.456998824955608,0.014010314492387675,0.039495510031371917,53.62039353099107,32.31716926764379,39.90458331040903,21.47966881838554,20.86168608082574,25.778332218366437,13.797989451835361,11.967376670391245,10.061129651763668
CG3253,3.151748530836465,-3.257604140572544,1.3259747116346907,-2.4567618914515332,0.014019557410419558,0.03951003369414417,1.6248604100300323,5.212446656071579,1.1084606475113619,0,1.896516916438704,0,11.498324543196134,1.9945627783985407,5.030564825881834
Coop,321.16198818407247,-0.3785415903930332,0.15409387449130912,-2.4565648157181155,0.014027249552721404,0.03952017974917833,290.8500133953758,257.494864809936,362.46663173621533,306.5734549533209,309.1322573795087,245.37153259704348,336.90090911564675,350.0457676089439,431.6224620606614
mahe,2404.7439319324026,0.2951381241072587,0.12016600593022038,2.4560866596385296,0.014045928140627287,0.039561263920145334,2573.778889487571,2475.9121616340003,2467.4334013602916,2508.239508837839,2489.1784528257986,2785.0146326287,2206.528479839338,2445.3339663166107,1691.2758944614727
Pp2C1,1979.076717716921,0.16812902860268797,0.06846031714227381,2.4558610830458654,0.014054747635414228,0.0395745634585512,2280.4915854771507,2122.508278352347,2203.6197672525873,2060.095509399704,1930.6542209346005,1939.1034346482309,1674.1560534893572,1797.1010633370852,1803.9605465612258
CG7227,4.121362112209107,-2.2450038455186934,0.9145632798857098,-2.45472773168768,0.014099132917465262,0.03968797018853964,3.2497208200600647,3.1274679936429477,3.3253819425340856,1.9526971653077765,1.896516916438704,0.9547530451246828,4.599329817278454,13.961939448789785,4.024451860705468
RpS27,17089.26253952203,-0.2675593744953016,0.10904032737495968,-2.453765326430455,0.014136920534443417,0.039782744324491415,19189.60144245468,18615.731987494037,19165.284595471447,14805.349907363561,15121.877633224005,14011.955690249846,18384.6711121163,14403.735104205061,20105.15538311934
CG16790,296.2202784982036,-0.30410593992601653,0.12394970070632914,-2.4534624786753376,0.014148829937918002,0.03980046441244485,292.4748738054058,259.57984347236464,261.5967128126814,280.2120432216659,293.01186358977975,255.873816093415,327.70224948108984,306.165386484176,389.365717523254
Mdh1,897.9390277986743,-0.35091194278093674,0.14303112653620778,-2.4533956438643076,0.014151459390384718,0.03980046441244485,1065.9084289797013,959.0901847171706,927.7815619670099,837.7070839170361,773.7789019069911,642.5487993689115,957.810434448238,774.887639407833,1141.9382154751763
CG17327,1045.7823361063336,-0.4521592563003228,0.18431995446403363,-2.4531215712108514,0.014162246620040012,0.039807618700915724,1117.0915318956472,889.2433995258115,999.8315040552484,955.8452624181566,964.3788520090809,784.8070030924893,1246.4183804824609,850.6810249869776,1603.744066491129
CG44194,1045.7823361063336,-0.4521592563003228,0.18431995446403363,-2.4531215712108514,0.014162246620040012,0.039807618700915724,1117.0915318956472,889.2433995258115,999.8315040552484,955.8452624181566,964.3788520090809,784.8070030924893,1246.4183804824609,850.6810249869776,1603.744066491129
CG14864,205.76702182320622,-0.30275251765015126,0.12342116067837264,-2.4530033260593314,0.014166902872755854,0.03980912072885541,134.05098382747767,138.651081051504,113.06298604615891,205.03320235731653,234.21983918017992,216.728941243303,286.30828112558373,265.27684952700594,258.57103205032627
SmF,1684.9209035870151,-0.3065978675645176,0.12500999979984076,-2.452586737504404,0.0141833180443688,0.03984365493674051,1557.4287030137862,1547.0541675220447,1415.5042468720092,1613.9042071268773,1693.5896063797625,1451.224628589518,1947.8161776174252,1608.6148807784232,2329.1515143832894
Atox1,1242.7413276803102,-0.1749438010118566,0.071359537078258,-2.4515826219556422,0.014222953006137146,0.039920162782119316,1281.2024333086806,1213.4575815334638,1209.330566434896,1150.1386303662803,1184.3748143159705,1179.1200107289833,1328.0564847391536,1254.579987612682,1384.4114400826809
Psa,8563.079414048272,0.2055263718887735,0.08383330305525712,2.4516077071817715,0.014221961640351926,0.039920162782119316,8694.628054070703,8917.453739207258,9908.529728104064,9280.193278125207,8619.669385213909,8636.696046197882,7076.068923882901,8332.286006759903,7602.189564872629
orb2,707.584443734205,0.20112893083613473,0.08204004599289358,2.451594564605154,0.014222481026144372,0.039920162782119316,798.618891529761,724.5300851939495,752.6447796602147,717.6162082506079,743.4346312439719,727.5218203850084,637.0071796930658,660.200279649917,606.6861180013492
Ssadh,1299.9385799449794,-0.2605029532705784,0.10629328164589026,-2.4507941540315636,0.014254144276084268,0.03999608524649095,1378.6940579104826,1163.4180936351765,1121.7621752814982,1255.5842772929002,1283.9419524290024,1117.061062795879,1359.101961005783,1416.139572662964,1603.744066491129
AspRS-m,2894.4427222080403,0.26187900029206806,0.10687467873340233,2.4503371930157773,0.014272248960520314,0.040023629634351104,2994.6177356853495,3009.6666992157297,3021.6637251159723,3054.9947151240162,3096.063866086184,3131.5899880089596,2551.4782161352223,3024.754453441387,2165.1551010595417
CLIP-190,3040.2153672347245,0.24066963251675028,0.09821669001584271,2.4503944541190443,0.014269979178318527,0.040023629634351104,3269.2191449804254,3250.481734726237,3140.2690143996883,2978.839525677013,3132.0976874985195,3477.210590344095,2557.22737840682,3086.5858995717417,2470.0073295079806
Gip,1185.639679812843,-0.21086440059661057,0.08610890345370832,-2.4488106588184593,0.014332877039664129,0.04015866737716164,1156.0881817363681,1103.9962017559606,1070.7729854959755,1098.3921554856242,1190.0643650652867,1113.2420506153803,1349.9033013712262,1184.7702903687332,1403.5275864210319
Amun,3772.4552439324148,0.17639983480945345,0.07203195399011214,2.4489108657758742,0.014328890248234565,0.04015866737716164,4266.883436738865,3900.99507740397,3787.6100325463235,4032.3196463605586,3747.5174268828787,3890.618658883083,3356.3609341589517,3357.8464374339433,3611.945544983157
PGRP-LE,66.2070593429751,0.5493733863850309,0.22433686260674826,2.448877014688647,0.014330236923785017,0.04015866737716164,85.3051715265767,90.69657181564548,73.15840273574989,62.48630928984885,63.53331670069658,80.19925579047336,40.24413590118647,41.885818346369355,58.35455198022928
Nepl9,1.3976659697886422,4.046312543343373,1.652883929301711,2.448031874236207,0.01436389479833733,0.040233902541282465,0.8124302050150162,0,2.2169212950227237,0.9763485826538882,2.8447753746580555,5.728518270748097,0,0,0
raptor,1524.1555509071893,0.15567341817381314,0.06362078427145712,2.446895616840967,0.014409256341394967,0.04033756456382394,1644.3587349503928,1588.7537407706175,1690.4024874548268,1532.8672747666046,1576.9538160187822,1523.7858600189938,1402.7955942699284,1394.19938210058,1363.2830678139771
CG17187,330.7384899545707,-0.3247037852480678,0.1326991116501424,-2.4469175506173735,0.014408379509087913,0.04033756456382394,294.9121644204509,307.5343527082232,351.3820252611017,301.69171204005147,303.4427066301926,293.1091848532776,358.7477257477194,321.12460732216505,444.7019306079542
Uba5,1347.581534712889,-0.23641369246703678,0.09663465570405289,-2.4464690306453023,0.01442631906085605,0.04037362778607584,1399.817243240873,1205.117666883749,1329.044316366123,1291.709174851094,1264.9767832646155,1205.8530959924744,1422.3427459933619,1353.3108451434098,1656.0619406802998
bon,1982.7760450714977,0.18509004775237237,0.07565958189777189,2.446353034338181,0.014430961795407548,0.04037492150059273,2158.6270547248982,2123.5507676835614,2100.5329270340308,1994.6801543618938,1974.2741100126907,2129.0992906280426,1814.43561291635,1906.8020161490049,1642.9824721330071
Mtor,9927.1409228785,0.20889533486933545,0.08539642997050557,2.446183463892861,0.014437751197815585,0.04038221867028755,10330.862486970946,11106.68133475732,10382.950885238926,10367.845599201639,10083.780444704587,10389.6226370468,8553.603627683604,10023.675242841866,8105.2460474608115
mars,2298.501023142904,0.21335038929279426,0.08734463889850538,2.442627183343305,0.014580791019414783,0.040770492086134334,2357.672454953577,2177.760212906706,2153.739038114576,2683.9822537155387,2483.4889020764826,2348.69249100672,2029.4542818741177,2082.3235406480767,2369.396032990344
pcs,521.3346072950263,0.2306566167907378,0.09446912275859012,2.441608538910287,0.014621992206690311,0.04087386417719682,490.7078438290698,540.0094735690157,539.8203353380333,557.4950406953702,542.4038381014693,586.2183697065552,443.8353273673708,511.6053526592257,479.91588438912703
CG5757,1562.8964236927604,0.22425177092574977,0.09186794286329376,2.4410231026883102,0.014645717803457336,0.0409175258759567,1174.7740764517134,1374.0009385404683,1315.7427885959864,1650.0291046850712,1882.2930395654134,1963.9270138214727,1569.5213001462723,1621.5795388380136,1514.2000125904322
