Symbol,baseMean,log2FoldChange,padj
CG10738,15.215711829482197,1.4378410343577008,0.005160042009292741
CG10307,3.581155837716325,4.42728428789241,0.0052522646660242926
Tsp2A,30.12568892466179,1.1257243920167348,0.0053612106607513876
CG17666,26.47822676661789,1.1038850158503304,0.005658770915503697
CG44245,18.231229591219908,1.3223736042158472,0.005732122098736477
frm,15.894559177834433,1.6647399324174599,0.0060294742142414015
CG14195,3.23508055310078,4.464527282405038,0.006149928898147531
CG1208,9.037519821464567,2.4106571665107532,0.006216829657689136
CG4842,11.032734562403286,2.2540483823494513,0.0072071462335786445
CG42807,5.569394202494739,3.5684367348786292,0.007208491368327162
gsb-n,2.1344755668000897,4.828307522705027,0.007287610126620808
Ugt36E1,12.467865284807292,1.7724526566647627,0.007414010016276371
AANATL2,8.880204985043429,2.9339496924157165,0.007487648717310329
Syt1,7.503950037529633,2.388318272535798,0.007493412238205418
CG4678,8.333170142583112,4.051924173384436,0.008340530182438933
Or85d,1.9253749223276568,4.427667624603448,0.008396185824123235
CG34033,9.81751391208943,2.1915003454654065,0.008544727440529767
qtc,18.985213566444525,1.348355517450925,0.009136474617322005
CG31199,3.051618542222123,4.189376009097759,0.00918138508260272
CG13707,12.969479265567703,1.5182753759711387,0.010133844614745187
CG32679,6.39425019905244,2.24905040940721,0.010188647216702169
CG31326,20.57267784923694,1.5370062972469944,0.010770293823917797
Cluap1,7.210656645329312,2.1201713478434807,0.011399409413533533
spirit,4.680169808577547,3.852074644220211,0.012629552407782725
CG12992,6.621074398761944,3.322606364745919,0.012676498107452807
CG32181,6.162675685442934,3.765419366425671,0.013356043406317523
ovo,8.095141420273666,1.9255902200687485,0.013387891360770685
Tdc1,6.127574693352013,3.9465674490730667,0.013524439613499868
drd,8.146709980816873,2.527015969977193,0.014142954805141031
l(2)efl,18.770920779761244,1.2219936622880814,0.014886241682068407
B9d1,3.817982775318141,4.046817200189226,0.015392334639766228
atilla,16.20833002547922,3.57508115237386,0.01610521214904916
CG17028,4.463972196878877,3.2733069860230826,0.017062755426689873
CG43149,7.552752357423473,2.1521958803167913,0.017101517672317185
CG32026,5.862700215309639,3.672344791662759,0.017101517672317185
nrm,23.825945881435135,1.0968247653948544,0.017456563370914432
kek4,6.723473297415165,3.2029727313262257,0.017775505425335878
Gagr,2.4914414793610553,4.04633384368546,0.018707109216194538
dpr17,7.234662678883607,3.5753173534563367,0.01872322093256695
CG45072,3.8793366783834458,3.9027924097749453,0.01883418223788241
Dh31-R,1.936388372146173,4.0500065515125385,0.01892034168568556
Tsf1,10.711435017537905,1.9299563257199066,0.018943812694754182
CG14153,4.242405039629802,3.676453252630417,0.01988144878561887
CG43349,3.042065969002433,3.9034903921940534,0.020116947365174737
CG13299,6.33332266158481,1.9797465074693845,0.020311082545848257
cac,10.27575295868067,1.6936669528158665,0.020552801606395603
CG12502,6.214230222820604,2.401018235063152,0.021146991310519947
Ir20a,13.553339042761776,1.259022369352075,0.022948095932799215
CG43348,3.989336844061086,3.729358356667123,0.024015026566130006
CG34325,22.44092493222725,1.2506692285109255,0.024955699010452734
CG14743,1.4780747083974572,4.051091501390815,0.027477783765029865
Rim,7.437271457427786,1.782092775510931,0.02841335370322777
bdl,9.34108404534809,1.7320840056304219,0.02884187913617754
Eaat1,16.29859650446403,1.2706614155668625,0.02941338507901676
b,7.539635262015511,2.079982033238232,0.03027086630246939
Or65c,1.4944317101176072,3.898912490095156,0.03106704939580623
dpr9,2.2008986259474845,3.7286989061696447,0.03240370320999597
CG30160,2.845357250178951,3.7355428480703137,0.0341287371217668
CG4613,6.843235714715631,2.0519262546628103,0.03550992252984584
Elk,4.395654261851948,2.4028818877437823,0.035798070660240475
Sid,12.273471855310238,1.3211984088141584,0.036798871639963135
sog,15.905563444981501,1.2980147023007613,0.03935627605135939
Nepl9,1.3976659697886422,4.046312543343373,0.040233902541282465
CCAP-R,3.813178937105799,3.3505514575891104,0.04170783574163448
Wnt6,2.622129822796703,3.535921936433757,0.04188995531996096
Jabba,6.352375373750126,2.0082620781085305,0.042493546848818085
CG33462,2.7946247841425933,3.354578977025827,0.04276062105299388
CG10970,7.060313320991019,1.7607313845104673,0.04422863044446476
Nckx30C,16.07977410435649,1.2078139273902035,0.04515240037027581
CG32192,5.569296063955519,2.4405568604457812,0.04622724952280685
b6,9.874949660112094,1.7143326101122789,0.04690721817260999
